client_id,clnt_tenure_yr,clnt_age,gendr,Variation
8182204,12,51,M,Control
8182490,15,49,M,Test
8182707,12,35,M,Test
8182943,5,30,U,Test
8183191,5,58,F,Test
8183731,4,22,U,Test
8183780,20,59,F,Test
8184065,12,43,F,Test
8184148,8,57,U,Test
8184181,6,52,U,Test
8184247,16,58,M,Control
8184463,17,36,F,Control
8185189,6,37,F,Test
8185425,8,38,U,Control
8185916,7,50,U,Control
8185919,10,61,M,Test
8186129,13,45,F,Test
8186151,4,22,U,Test
8186274,21,58,F,Test
8186750,9,41,M,Control
8186786,14,72,M,Test
8187091,10,77,M,Test
8187143,9,39,M,Control
8187299,4,40,U,Test
8187407,4,50,U,Test
8187622,9,66,F,Control
8187863,17,68,U,Test
8187908,14,68,F,Control
8187972,7,64,U,Control
8188503,28,66,M,Control
8188592,30,57,F,Control
8188609,38,69,M,Control
8188670,28,69,M,Control
8188833,24,46,F,Control
8188992,22,44,F,Control
8189269,5,21,U,Test
8189521,8,28,M,Control
8189543,10,43,M,Test
8189577,18,38,F,Test
8189712,22,52,M,Test
8189770,15,36,F,Test
8189939,5,48,U,Control
8190050,9,63,F,Control
8190057,7,61,U,Control
8190159,6,46,U,Test
8190179,8,46,U,Control
8190214,8,24,U,Control
8190789,6,40,U,Control
8191011,6,23,U,Test
8191025,8,40,F,Control
8191168,5,29,U,Test
8191330,5,25,U,Control
8191449,3,54,U,Control
8191466,3,34,M,Test
8191544,6,55,F,Test
8191705,6,29,U,Test
8191811,4,25,U,Control
8191942,14,49,M,Test
8192130,5,25,U,Test
8192981,11,29,F,Control
8193034,13,57,F,Test
8193081,7,46,U,Control
8193148,5,59,U,Test
8193155,8,59,U,Test
8193841,5,18,U,Test
8193865,8,50,F,Test
8194686,4,29,U,Control
8194847,26,62,F,Control
8195227,12,41,F,Test
8195239,25,70,F,Test
8195272,8,47,M,Control
8196104,3,71,U,Test
8196373,14,51,M,Control
8196602,4,48,M,Test
8196637,15,31,M,Test
8197150,9,38,M,Test
8197235,4,32,M,Control
8197409,13,20,M,Test
8197609,5,23,M,Control
8198121,12,53,F,Test
8198208,6,66,U,Test
8198551,5,56,U,Control
8198645,15,55,F,Test
8199471,22,52,U,Test
8199666,11,54,F,Control
8199837,7,23,M,Control
8199978,14,52,M,Test
8200065,9,30,F,Control
8200329,21,30,F,Test
8200453,8,35,U,Control
8200571,15,59,F,Test
8200585,15,95,U,Test
8200722,16,45,M,Test
8201398,5,23,U,Control
8201583,22,72,F,Control
8201692,4,26,U,Control
8201889,6,37,U,Control
8201934,20,56,F,Test
8202513,4,24,M,Control
8203134,13,34,F,Control
8203352,21,66,F,Control
8203506,21,48,U,Test
8203556,27,78,M,Test
8203595,5,58,F,Test
8203675,5,39,U,Control
8203999,5,38,U,Test
8204062,10,57,M,Control
8204360,8,54,M,Test
8204504,32,74,M,Test
8204634,6,31,U,Control
8204656,8,62,U,Test
8204676,19,61,F,Control
8204700,13,55,M,Control
8204753,8,50,F,Test
8204995,8,31,U,Control
8204998,15,51,M,Control
8205041,11,37,M,Control
8205075,17,44,M,Test
8205401,19,59,M,Test
8205408,21,26,M,Test
8205512,15,52,M,Control
8205765,16,76,F,Test
8205867,8,68,M,Test
8205909,13,32,F,Test
8205983,6,25,U,Test
8206323,20,46,F,Test
8206448,13,39,F,Test
8206767,6,63,U,Test
8206815,15,55,M,Test
8207265,48,77,F,Control
8207278,5,59,U,Test
8207383,27,74,M,Test
8207419,13,29,U,Test
8207559,17,41,M,Test
8207575,13,37,F,Control
8207796,7,37,U,Test
8207810,6,40,U,Control
8207876,10,44,M,Test
8208182,7,36,U,Test
8208371,10,39,M,Test
8208413,6,22,U,Control
8208678,7,28,U,Control
8208998,6,61,U,Control
8209092,8,53,F,Test
8209656,18,62,M,Control
8209682,9,55,M,Control
8209858,11,33,F,Test
8210027,15,68,M,Control
8210202,21,58,M,Control
8210226,12,49,M,Test
8210230,23,62,F,Control
8210680,5,35,M,Control
8210993,7,68,U,Test
8211143,6,59,U,Control
8211160,22,73,F,Control
8211256,5,29,U,Test
8211265,6,59,U,Test
8211406,9,76,M,Control
8211474,3,56,U,Test
8212469,5,25,U,Test
8212601,16,23,F,Control
8212752,9,72,F,Test
8212764,9,69,F,Control
8212840,22,46,M,Test
8212875,11,36,M,Control
8213030,10,29,F,Control
8213195,5,32,U,Test
8213284,16,49,F,Control
8213408,8,40,U,Test
8213456,11,65,F,Test
8213521,18,46,F,Control
8213550,22,60,U,Test
8213697,12,33,F,Test
8213835,6,47,U,Test
8213887,11,37,U,Control
8213966,21,62,M,Test
8214005,5,30,U,Control
8214271,9,67,F,Control
8214290,8,63,M,Test
8214475,14,27,F,Control
8214483,15,39,M,Test
8214502,15,32,M,Control
8214867,9,64,M,Control
8215341,14,53,F,Test
8215559,15,44,F,Test
8215625,7,55,M,Test
8215989,8,69,U,Control
8216174,12,61,M,Control
8217726,12,50,F,Control
8217859,13,28,M,Test
8218056,12,70,F,Test
8218129,12,44,F,Control
8218468,8,36,F,Test
8219034,5,61,M,Test
8219222,22,55,U,Test
8219471,22,68,M,Test
8219634,9,30,M,Test
8219637,16,30,U,Control
8219792,15,71,F,Control
8219853,7,32,U,Control
8220559,19,68,M,Test
8220863,7,39,M,Control
8220893,14,49,M,Control
8220997,29,38,M,Control
8221149,8,60,U,Test
8221165,13,39,F,Test
8221193,23,66,M,Test
8221453,11,59,M,Control
8221479,15,51,F,Control
8221744,21,63,M,Control
8221767,11,64,F,Control
8221810,6,37,F,Control
8221811,3,43,M,Test
8221841,21,52,F,Test
8221962,13,44,M,Test
8222286,25,55,F,Test
8222302,19,77,F,Control
8222418,14,50,M,Control
8222868,13,62,F,Test
8222962,7,35,U,Control
8222987,18,56,M,Test
8223055,14,59,F,Test
8223495,8,62,M,Test
8223810,21,42,F,Test
8223826,5,24,U,Test
8223918,8,84,F,Test
8224037,20,50,U,Test
8224116,17,37,U,Test
8224190,16,69,M,Control
8224799,7,56,U,Control
8225466,6,32,U,Test
8225502,5,18,U,Control
8225520,33,29,M,Test
8225827,23,50,F,Test
8225975,30,65,M,Control
8226139,5,28,U,Control
8226519,16,64,F,Test
8226609,9,30,M,Control
8226682,15,44,F,Control
8226716,5,32,U,Test
8226844,4,23,M,Test
8227073,21,42,M,Control
8227952,4,29,U,Test
8228389,15,52,F,Control
8228558,5,28,M,Control
8228852,8,25,F,Control
8229123,5,70,M,Test
8229804,5,61,M,Test
8229869,32,81,F,Control
8229929,5,30,U,Control
8230288,12,42,F,Control
8230364,8,53,F,Test
8230414,8,59,F,Test
8230433,8,56,F,Control
8230834,5,45,U,Control
8230864,7,40,U,Test
8231258,23,76,F,Control
8231344,14,51,M,Test
8231354,15,74,M,Control
8231470,7,37,U,Control
8231827,29,66,F,Control
8231864,10,71,F,Test
8231898,7,20,U,Control
8231925,7,25,M,Test
8232143,11,32,F,Control
8232713,4,31,U,Test
8232740,6,33,U,Test
8233227,5,55,U,Test
8233638,14,66,F,Test
8234524,6,26,U,Control
8234708,8,24,U,Control
8234923,5,58,U,Control
8234949,11,71,F,Control
8235049,18,51,M,Test
8235124,4,35,U,Test
8235558,13,59,F,Control
8235640,23,52,U,Control
8235834,11,34,F,Test
8236198,16,45,F,Control
8236848,25,28,M,Control
8237052,21,69,M,Control
8237194,13,36,M,Control
8237386,20,66,M,Control
8237457,6,31,U,Control
8237903,8,35,F,Test
8238021,11,33,F,Test
8238138,17,55,F,Test
8238260,23,58,M,Test
8238658,7,33,U,Control
8238902,11,67,M,Control
8239217,5,49,F,Test
8239508,7,28,U,Control
8239807,6,68,U,Control
8239889,13,23,F,Control
8239936,24,55,F,Test
8240010,22,55,M,Test
8240028,13,60,M,Control
8240214,21,45,M,Control
8240359,5,36,U,Control
8240400,10,33,F,Control
8240516,12,28,F,Test
8240915,21,49,M,Control
8240961,6,26,U,Control
8241178,7,49,U,Test
8241291,10,33,F,Test
8241574,26,83,M,Test
8241606,6,56,U,Test
8241833,5,53,M,Test
8241885,21,44,F,Control
8241961,24,30,M,Test
8241992,34,65,F,Test
8242142,17,58,M,Test
8242222,15,48,M,Control
8242392,6,42,U,Test
8242900,7,26,U,Test
8243304,16,39,F,Test
8243653,5,28,F,Control
8243850,8,27,M,Test
8243871,10,66,M,Control
8244196,16,46,F,Control
8244502,23,46,F,Test
8244532,12,72,F,Test
8244716,28,74,M,Test
8244744,10,42,M,Test
8244884,5,61,U,Test
8245150,13,69,F,Test
8245214,9,35,M,Control
8245227,15,68,M,Control
8245264,13,66,F,Test
8245307,5,43,U,Control
8245704,6,27,U,Control
8245786,15,50,U,Test
8246277,5,28,U,Test
8247035,6,45,U,Control
8247054,4,31,U,Control
8247132,11,40,F,Control
8247191,12,64,F,Test
8247576,16,69,F,Test
8247591,23,38,F,Test
8248069,16,49,F,Control
8248088,6,30,U,Test
8248476,6,57,U,Control
8248501,7,32,U,Control
8248690,8,29,U,Test
8248792,4,66,U,Test
8249035,13,36,M,Test
8249112,6,42,U,Control
8249435,15,54,M,Control
8249603,14,52,F,Test
8249646,10,53,F,Control
8249927,4,58,M,Control
8250114,13,67,M,Test
8250493,13,60,F,Control
8250635,6,28,U,Test
8250645,10,60,F,Control
8251431,12,45,M,Test
8251530,13,37,M,Test
8251595,21,70,F,Control
8251687,19,66,M,Test
8251796,12,73,M,Control
8251936,4,46,U,Test
8252114,15,32,M,Test
8252168,6,43,M,Test
8252250,19,50,F,Control
8252266,4,26,U,Control
8252591,34,29,M,Test
8253426,5,44,U,Test
8253457,8,63,M,Test
8253552,6,43,U,Test
8253604,15,49,F,Control
8253607,24,54,F,Test
8253718,11,66,M,Test
8253753,6,28,U,Test
8253877,16,37,M,Test
8254057,5,24,M,Test
8254071,5,70,F,Control
8254183,6,44,U,Control
8254224,12,32,U,Test
8254254,22,43,M,Test
8254513,6,24,U,Control
8254556,7,49,U,Test
8254601,10,39,F,Control
8254744,5,27,U,Test
8254900,4,18,U,Test
8255117,10,44,M,Control
8255146,5,34,M,Test
8255200,30,65,F,Control
8255460,21,56,M,Control
8255545,14,32,F,Control
8255655,20,51,M,Test
8255751,6,56,U,Control
8256199,10,52,F,Control
8256490,8,59,F,Control
8256491,13,34,F,Control
8256871,12,40,M,Test
8256948,11,39,F,Test
8257047,24,25,M,Test
8257141,5,43,U,Test
8257765,6,68,U,Control
8257803,26,67,M,Control
8257908,4,44,M,Test
8257910,16,62,F,Control
8257990,21,51,M,Test
8258127,8,39,U,Test
8258757,9,42,M,Test
8259142,14,52,M,Control
8259219,3,27,U,Control
8259569,21,72,M,Control
8259583,4,35,U,Test
8259685,7,26,U,Test
8259713,11,25,M,Test
8260202,8,69,M,Test
8260257,14,43,F,Test
8260569,12,34,M,Control
8260977,6,58,U,Control
8261002,8,68,U,Test
8261402,13,28,F,Control
8261410,14,48,M,Test
8261716,6,31,U,Control
8262020,4,31,U,Test
8262294,15,60,F,Test
8262787,6,28,U,Test
8262801,5,37,U,Control
8262866,10,32,M,Control
8262929,13,56,M,Control
8262941,5,28,U,Control
8262994,7,28,F,Test
8263312,15,44,F,Test
8263728,5,40,U,Control
8263833,13,54,M,Control
8264067,13,25,U,Test
8264444,16,69,F,Test
8264467,16,34,F,Test
8264540,7,32,U,Test
8264879,12,71,M,Test
8264967,9,59,F,Control
8264976,22,66,F,Test
8265047,5,26,U,Test
8265200,16,43,F,Test
8265335,15,35,F,Test
8265362,7,42,U,Test
8265793,12,47,F,Test
8266123,33,86,M,Control
8266473,4,30,F,Control
8266748,15,34,F,Test
8267012,8,66,F,Test
8267138,4,28,U,Control
8267405,4,56,M,Control
8267456,6,65,U,Control
8267515,5,60,U,Control
8267883,21,53,F,Test
8267974,11,54,M,Control
8268067,5,39,M,Test
8268271,20,68,M,Control
8268645,14,30,F,Control
8268739,10,57,U,Test
8269240,29,72,F,Control
8269375,15,66,F,Test
8269518,22,48,M,Test
8270123,6,29,U,Control
8270136,26,64,M,Control
8270175,15,58,M,Test
8270441,8,30,M,Control
8270778,9,48,M,Test
8270818,9,24,M,Control
8271006,7,50,U,Test
8271407,5,51,U,Test
8271447,12,45,F,Test
8271685,15,27,M,Control
8271821,9,54,M,Test
8271883,20,40,U,Test
8272618,33,54,U,Test
8272661,8,40,U,Control
8272668,4,24,U,Test
8272750,13,60,M,Test
8272837,32,75,M,Test
8272922,17,38,M,Control
8273085,5,59,U,Control
8273339,5,30,U,Control
8273350,10,56,F,Control
8273493,9,25,F,Test
8273714,26,57,M,Test
8274026,9,32,M,Test
8274083,15,50,M,Test
8274332,38,65,M,Test
8274363,8,53,F,Test
8274603,15,56,M,Test
8274863,6,27,U,Control
8274871,17,70,M,Control
8275004,5,29,U,Test
8275359,5,62,U,Test
8275762,5,30,U,Test
8275933,28,64,M,Test
8276370,22,38,M,Control
8276422,21,66,M,Control
8276599,4,26,U,Test
8276771,7,33,U,Test
8276895,5,62,U,Test
8276980,18,41,F,Control
8277761,9,41,M,Test
8277796,4,23,U,Test
8277940,4,47,U,Control
8278144,21,59,F,Test
8278203,5,56,U,Test
8278312,15,35,M,Control
8278468,9,62,M,Test
8278713,9,64,M,Control
8279228,13,50,M,Test
8279363,4,28,U,Control
8279508,7,46,U,Control
8279545,6,51,U,Test
8279619,12,62,M,Test
8279701,12,76,M,Test
8279808,15,62,M,Control
8279920,39,69,F,Test
8280107,12,30,M,Test
8280127,18,46,M,Test
8280202,8,74,U,Test
8280249,16,37,M,Test
8280306,15,29,M,Test
8280317,21,51,M,Control
8280528,6,22,U,Test
8280766,15,29,F,Control
8281229,5,67,F,Control
8281643,17,49,U,Test
8281933,16,70,M,Control
8282471,6,36,U,Control
8282617,14,61,M,Test
8282731,10,45,F,Test
8282834,15,35,M,Control
8282979,7,26,U,Test
8283444,6,60,U,Control
8283713,5,33,U,Test
8283857,5,63,F,Test
8284076,16,50,M,Control
8284374,9,58,M,Test
8284433,10,63,M,Test
8284480,9,69,M,Test
8284851,8,29,U,Test
8285068,21,56,M,Test
8285322,16,58,M,Test
8285423,12,30,M,Control
8285903,21,67,F,Test
8286068,10,59,F,Control
8286131,8,62,M,Control
8286448,15,36,M,Test
8286715,3,23,U,Test
8286876,27,58,F,Control
8287001,15,31,M,Control
8287067,10,71,F,Test
8287199,22,61,F,Test
8287502,12,42,U,Control
8287554,5,47,U,Control
8287563,10,81,F,Test
8287712,6,24,U,Test
8288212,20,57,F,Test
8288240,9,55,M,Control
8288642,16,67,M,Control
8289071,6,33,F,Control
8289125,33,63,F,Control
8289357,5,26,U,Test
8289836,20,78,F,Test
8289983,10,54,F,Test
8290113,5,23,U,Test
8290239,14,33,F,Control
8290360,27,83,M,Test
8290983,22,22,M,Control
8291015,13,65,F,Test
8291632,18,63,M,Control
8291796,4,70,F,Test
8292253,35,53,F,Test
8292336,16,69,F,Test
8292775,7,50,U,Test
8292850,8,63,U,Test
8293019,4,19,U,Test
8293466,10,34,M,Control
8293875,19,64,F,Test
8293919,15,31,M,Test
8294014,6,66,U,Test
8294062,4,52,M,Test
8294098,14,23,M,Test
8294417,4,20,U,Test
8294791,17,43,F,Test
8294857,7,42,U,Control
8295065,12,59,M,Control
8295352,6,31,U,Test
8295379,6,66,U,Test
8295461,25,63,M,Control
8295715,5,45,U,Test
8295735,20,48,F,Control
8295759,14,50,F,Control
8295789,4,69,M,Control
8296273,26,71,F,Control
8296643,15,58,F,Test
8296872,8,59,M,Test
8296896,21,66,M,Test
8297224,7,26,F,Test
8297474,4,29,U,Test
8297741,4,54,U,Control
8297843,16,41,M,Test
8297953,4,59,U,Test
8298017,21,56,U,Test
8298512,6,30,F,Test
8298599,21,58,M,Control
8299155,7,64,M,Control
8299414,19,66,F,Test
8299423,10,32,F,Control
8299642,12,44,M,Control
8299838,6,56,U,Control
8299933,22,60,M,Test
8300238,7,68,U,Test
8300275,6,44,U,Test
8300317,20,59,F,Control
8300335,4,22,U,Test
8300568,23,38,M,Test
8301753,3,58,U,Control
8301761,7,33,U,Control
8301950,18,43,M,Test
8302067,15,52,F,Control
8302113,22,52,U,Test
8302339,7,47,U,Control
8302402,7,26,U,Control
8302997,5,51,U,Test
8303095,20,59,M,Test
8304008,6,64,U,Control
8304027,20,69,M,Control
8304087,15,74,M,Control
8304655,9,39,M,Test
8304665,21,53,M,Control
8304828,24,66,M,Control
8305136,8,47,U,Test
8305562,8,25,M,Test
8305701,19,46,F,Control
8305949,4,27,U,Test
8306812,9,31,M,Control
8306917,11,60,F,Control
8307059,4,65,U,Control
8307073,9,36,U,Control
8307205,4,48,U,Control
8307421,8,51,M,Control
8307430,5,47,U,Test
8307496,5,57,U,Control
8308042,11,32,M,Control
8308363,5,55,U,Test
8308691,22,42,U,Control
8309083,8,29,U,Test
8309125,15,69,M,Control
8309245,11,53,M,Test
8310031,6,45,U,Test
8310041,7,30,U,Test
8310047,27,55,F,Control
8310105,11,77,U,Test
8310123,19,32,M,Test
8310296,8,54,U,Control
8310565,5,63,M,Control
8310807,6,21,U,Control
8310933,6,22,U,Test
8310955,10,31,F,Control
8311089,7,59,U,Control
8311223,20,41,F,Control
8311234,17,38,F,Control
8312125,9,67,M,Control
8312319,16,42,F,Test
8312460,6,68,U,Test
8312687,14,37,U,Control
8312863,4,27,U,Test
8313009,13,40,M,Test
8313229,7,38,U,Test
8313638,21,30,M,Test
8313694,21,51,F,Control
8313701,5,64,M,Control
8313768,5,21,U,Control
8313808,12,43,M,Control
8314183,9,28,F,Test
8314192,14,43,M,Test
8314254,4,30,U,Test
8314259,16,61,M,Test
8314547,6,55,U,Control
8314579,13,66,M,Test
8314605,10,32,U,Test
8314845,15,57,M,Test
8314885,6,52,U,Test
8314951,5,30,U,Test
8315063,4,28,U,Test
8315301,8,34,U,Test
8315340,4,29,M,Control
8315422,17,45,F,Control
8315431,9,29,U,Control
8315555,21,38,M,Control
8315626,17,60,F,Control
8315689,8,33,U,Control
8315808,14,58,M,Control
8316253,22,49,F,Test
8316281,5,53,U,Control
8316572,25,44,M,Test
8316689,6,31,U,Test
8316729,9,55,M,Control
8316864,13,61,M,Control
8317305,15,35,F,Test
8317382,18,76,M,Control
8318115,7,35,U,Test
8318148,6,62,U,Test
8318184,4,37,U,Test
8318651,14,41,M,Control
8318768,4,60,U,Control
8319134,17,68,F,Control
8319726,6,27,U,Test
8319869,8,37,F,Test
8319901,7,42,U,Control
8319910,11,29,F,Control
8319955,4,28,U,Control
8320017,22,35,M,Test
8320141,4,48,U,Control
8320449,5,25,U,Test
8320528,15,53,F,Test
8320756,4,43,U,Test
8321082,5,27,U,Test
8321201,3,25,U,Test
8321533,8,62,U,Test
8321659,11,22,M,Test
8321660,6,72,U,Test
8321972,4,55,F,Control
8322275,12,60,M,Test
8322804,21,79,M,Control
8322873,18,69,F,Test
8322930,13,74,F,Control
8323224,5,30,M,Test
8323538,18,40,M,Control
8323802,34,59,F,Control
8323924,22,51,F,Control
8324376,15,36,M,Test
8324410,14,31,F,Test
8324479,14,29,M,Control
8325169,6,54,F,Test
8325255,5,41,U,Test
8325418,4,26,U,Control
8325554,7,31,U,Test
8325793,5,35,U,Test
8326177,6,45,U,Control
8326453,12,33,F,Test
8326915,6,25,U,Control
8327432,17,36,F,Control
8327635,4,21,U,Control
8327879,10,73,F,Control
8327906,14,44,F,Test
8328073,4,56,U,Test
8328204,26,55,M,Test
8328352,19,68,M,Test
8328439,6,26,U,Control
8329138,18,67,M,Test
8329209,12,76,M,Test
8329224,12,54,M,Test
8329247,20,42,M,Control
8329766,15,63,M,Test
8329803,12,52,F,Test
8329806,13,59,M,Control
8329929,16,73,F,Test
8330343,5,54,F,Test
8330372,9,74,F,Test
8330442,5,59,F,Test
8331253,14,46,M,Test
8331391,13,49,M,Control
8331532,9,46,F,Test
8331742,12,57,F,Control
8331981,26,48,F,Control
8331994,24,42,M,Control
8332194,7,46,U,Test
8332605,10,40,M,Test
8332895,14,44,M,Test
8333602,11,24,M,Test
8333682,8,34,F,Control
8333746,17,30,M,Test
8334353,4,24,U,Control
8334958,29,71,M,Control
8335312,27,85,F,Test
8335505,4,36,U,Test
8335969,26,83,M,Test
8336001,14,61,M,Test
8336404,5,42,U,Control
8336492,10,45,M,Control
8336549,12,32,F,Control
8337216,9,52,F,Control
8337723,29,62,M,Test
8337819,21,68,U,Test
8337830,6,69,U,Control
8337843,5,54,U,Test
8338121,19,22,M,Test
8338173,14,62,M,Control
8338180,7,52,U,Test
8338197,15,31,F,Test
8338341,14,36,F,Control
8338945,14,48,F,Control
8339083,24,61,M,Control
8339282,49,72,M,Control
8339419,21,30,F,Test
8339452,15,44,M,Test
8339655,5,27,U,Test
8340333,16,31,M,Control
8340422,5,39,U,Test
8340499,9,58,M,Control
8340850,15,70,F,Test
8341006,6,42,M,Control
8341093,15,38,M,Control
8341199,22,68,F,Control
8341255,20,18,M,Control
8341361,11,55,F,Control
8342480,7,54,F,Test
8342684,5,32,F,Control
8342890,12,53,F,Test
8343009,4,31,U,Control
8343132,7,64,F,Control
8343240,26,65,F,Test
8343489,10,30,F,Test
8343597,14,59,M,Test
8343668,26,67,F,Control
8344032,10,27,M,Control
8344199,11,41,F,Control
8344435,4,63,U,Control
8344580,4,30,U,Control
8344620,8,51,U,Test
8345007,6,51,U,Test
8345304,6,30,U,Test
8345546,14,29,M,Test
8345554,6,28,U,Test
8345590,6,53,U,Test
8345634,19,47,F,Control
8345732,13,25,F,Control
8346558,19,54,M,Control
8346565,16,58,F,Control
8346839,15,54,U,Control
8347065,12,59,M,Control
8347135,6,30,U,Test
8347580,6,32,U,Test
8347678,7,67,U,Control
8347961,10,28,F,Control
8348010,6,21,U,Test
8348036,4,26,U,Control
8348041,20,25,F,Control
8348121,38,68,M,Control
8348173,29,25,M,Test
8348583,6,48,U,Test
8348798,5,57,U,Test
8349427,4,31,U,Test
8349921,3,22,U,Control
8350152,35,55,M,Control
8350244,13,44,M,Control
8350306,4,24,U,Control
8350451,13,40,F,Control
8350607,7,36,U,Control
8350976,4,51,F,Control
8351676,8,23,M,Control
8351784,4,60,U,Test
8352140,7,47,U,Test
8352329,5,31,U,Test
8352552,26,27,F,Control
8353226,6,42,U,Test
8353250,4,21,U,Control
8353600,5,28,U,Test
8353665,19,65,M,Control
8353994,4,32,U,Control
8354188,7,28,U,Test
8354242,30,25,U,Control
8355253,8,64,F,Test
8355291,20,46,M,Control
8355475,18,46,F,Test
8355499,20,62,F,Test
8355598,8,30,M,Control
8355928,18,62,M,Control
8356074,22,52,F,Control
8356285,23,75,F,Test
8356387,7,54,U,Test
8356631,4,18,U,Control
8357092,6,53,U,Control
8357336,5,39,U,Test
8357465,13,50,M,Control
8357730,10,27,F,Control
8357927,25,54,F,Test
8358491,29,62,U,Control
8358616,16,46,M,Control
8358978,14,29,M,Test
8359010,6,27,U,Control
8359032,14,75,F,Control
8359558,11,58,M,Test
8359895,29,67,F,Test
8360030,16,32,F,Control
8360200,6,32,U,Test
8360249,20,60,F,Control
8360296,7,66,U,Control
8360430,21,60,F,Control
8360513,10,36,F,Test
8360801,5,64,U,Test
8361200,17,41,M,Test
8361957,7,26,U,Control
8361962,6,54,U,Control
8362148,11,76,F,Test
8362231,5,56,U,Test
8362283,20,60,F,Control
8362346,20,52,F,Test
8362384,24,67,M,Test
8362531,4,25,U,Control
8362852,13,27,F,Test
8362884,6,44,U,Control
8363051,12,81,F,Test
8363116,10,25,M,Control
8363147,15,40,F,Test
8363289,19,57,M,Control
8363319,12,26,M,Control
8363789,6,35,U,Test
8363830,5,32,U,Control
8363956,12,68,F,Test
8364167,4,51,M,Test
8364170,27,48,F,Test
8364181,22,47,M,Control
8364481,5,41,U,Control
8364792,15,39,F,Test
8364861,6,52,U,Control
8364922,7,61,U,Test
8365378,16,40,F,Control
8365468,7,31,U,Control
8365592,12,37,F,Test
8365651,4,45,U,Test
8365656,22,61,M,Control
8365988,12,32,F,Test
8365990,3,18,U,Control
8366249,21,63,F,Test
8366482,20,44,M,Control
8366652,14,68,F,Test
8366776,16,46,F,Control
8366788,15,53,M,Test
8366866,20,78,F,Test
8366885,11,39,M,Control
8367710,3,48,U,Control
8368220,7,29,U,Test
8368263,10,65,M,Test
8368455,13,40,M,Test
8368488,6,24,U,Control
8368543,7,69,U,Test
8368776,8,50,F,Test
8368822,8,35,U,Control
8369695,10,24,M,Test
8369773,28,59,F,Test
8369837,4,62,M,Test
8369849,9,44,M,Test
8369912,8,61,F,Test
8370144,5,37,U,Test
8370185,23,45,M,Control
8370323,15,58,M,Test
8370386,7,56,U,Control
8370440,12,40,F,Test
8370988,15,36,U,Test
8371066,7,26,M,Control
8371166,3,38,U,Test
8372003,6,69,U,Test
8372713,5,54,U,Control
8373117,15,53,M,Test
8374042,14,73,F,Test
8374114,7,46,U,Control
8374942,8,55,U,Test
8375225,13,50,M,Control
8375301,10,49,F,Test
8375341,10,26,M,Control
8375447,11,39,U,Control
8375478,6,26,U,Test
8375505,4,64,U,Test
8375573,5,34,U,Test
8375740,5,70,F,Control
8376269,12,43,F,Test
8376790,34,71,M,Test
8376794,8,36,U,Control
8376983,8,26,U,Control
8376996,4,20,U,Test
8377138,5,35,M,Test
8377551,4,26,U,Control
8377586,16,57,F,Test
